redcap_event_name,group,group_value,list_discipline,list_year_enrolled,student_survey_timestamp,advanced,milestones_cogsci,milestones_psysci,enjoy,good,nonexperts,discouraged,writers_block,inspired,cant_start,rejection,rcv_fdbk,gv_fdbk,timeblock,hours,conference_submit,conference_accept,perma_hap,Epoch,Person,IV
phdx_study_enrollm_arm_1,NaN,NaN,8,9,09/28/0021 19:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1179,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 19:58,0,NaN,2,2,4,6,5,6,6,7,5,2,5,90,4,0,0,69,1,1179,3
phdx_study_enrollm_arm_1,NaN,NaN,2,8,09/28/0021 19:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1181,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 21:16,0,3,NaN,2,2,2,6,7,6,4,6,2,1,31,2,2,2,77,1,1181,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 21:16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1181,3
phdx_study_enrollm_arm_1,NaN,NaN,2,9,09/28/0021 21:16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1184,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 23:26,0,1,NaN,5,3,4,5,5,6,6,6,3,2,60,10,0,0,75,1,1184,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/28/0021 23:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1184,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/28/0021 23:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1184,3
phdx_study_enrollm_arm_1,NaN,NaN,9,8,09/28/0021 23:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1185,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/28/0021 23:35,0,NaN,NaN,6,6,5,6,7,4,5,5,3,5,20,20,2,1,56,1,1185,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/29/0021 00:43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1187,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/29/0021 09:12,0,NaN,1,4,4,5,6,7,5,6,3,5,5,60,0,1,1,NaN,1,1187,3
phdx_study_enrollm_arm_1,NaN,NaN,8,10,09/29/0021 07:45,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1191,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/29/0021 15:26,0,NaN,1,6,6,6,3,5,2,2,2,2,5,15,5,0,0,89,1,1191,3
june_2022_arm_1,NaN,NaN,NaN,NaN,09/29/0021 15:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1191,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,09/29/0021 15:26,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1191,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,09/29/0021 15:26,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1191,3
phdx_study_enrollm_arm_1,NaN,NaN,2,8,09/29/0021 17:50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1195,3
sept_2021_arm_1,5,NaN,NaN,NaN,09/29/0021 23:11,0,3,NaN,6,5,5,3,2,3,3,2,5,4,25,8,0,0,68,1,1195,3
proposals_2021_arm_1,NaN,NaN,NaN,NaN,09/29/0021 23:11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1195,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,10/04/0021 10:49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1209,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 12:15,0,NaN,NaN,6,4,6,5,6,6,5,2,2,6,10,2,0,0,75,1,1209,3
phdx_study_enrollm_arm_1,NaN,NaN,8,9,10/04/0021 12:15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1210,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 14:09,0,NaN,2,6,6,5,4,6,6,4,3,2,6,33,2,2,2,88,1,1210,3
phdx_study_enrollm_arm_1,NaN,NaN,1,10,10/04/0021 13:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1213,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 19:03,0,NaN,NaN,5,5,5,5,6,6,7,2,6,6,30,5,3,3,72,1,1213,3
phdx_study_enrollm_arm_1,NaN,NaN,3,9,10/04/0021 19:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1214,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/04/0021 21:15,0,NaN,NaN,4,5,3,7,4,4,4,7,7,5,20,0,0,0,3,1,1214,3
phdx_study_enrollm_arm_1,NaN,NaN,9,4,10/04/0021 21:15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1216,3
sept_2021_arm_1,5,NaN,NaN,NaN,10/05/0021 13:36,1,NaN,NaN,6,3,6,5,5,4,3,6,2,6,60,20,0,0,19,1,1216,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:02,0,NaN,NaN,7,4,6,2,4,4,4,1,1,7,45,40,0,0,66,2,1013,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1015,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:28,1,NaN,NaN,3,3,3,5,5,5,5,3,2,4,45,2,NaN,NaN,NaN,2,1015,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1023,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 15:08,1,NaN,NaN,6,6,6,5,3,4,5,5,2,6,15,10,3,3,65,2,1023,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1023,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1024,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1024,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 17:22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1026,3
sept_2021_arm_1,2,NaN,NaN,NaN,12/14/0021 18:07,0,NaN,NaN,6,5,6,2,2,2,6,2,4,5,50,5,0,0,81,2,1026,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 15:41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1028,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 13:58,0,NaN,NaN,3,2,4,4,5,5,5,5,5,5,60,0,1,1,50,2,1028,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 22:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1031,3
sept_2021_arm_1,2,70,NaN,NaN,12/14/0021 21:23,0,NaN,NaN,5,6,6,4,5,4,2,5,2,5,30,5,0,0,87,2,1031,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 16:46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1033,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 16:50,0,NaN,NaN,6,6,6,5,6,3,4,5,2,6,30,1,0,0,36,2,1033,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1051,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1051,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1051,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 13:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1056,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:03,1,NaN,NaN,3,5,4,3,5,5,5,5,5,5,50,10,5,5,94,2,1056,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1066,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 13:57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1067,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:04,0,NaN,NaN,6,6,4,2,5,4,2,6,5,7,30,1,0,0,77,2,1067,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1067,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1067,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1068,3
sept_2021_arm_1,3,79,NaN,NaN,12/14/0021 13:57,0,NaN,NaN,6,6,6,6,6,6,6,5,6,7,30,2,0,0,71,2,1068,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1069,3
sept_2021_arm_1,2,100,NaN,NaN,12/14/0021 14:27,0,NaN,NaN,5,5,6,6,5,3,2,3,4,6,20,25,2,2,63,2,1069,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1069,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1069,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/16/0021 04:39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1070,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,12/16/0021 04:39,0,NaN,NaN,6,6,4,2,4,5,5,5,5,6,15,0,NaN,NaN,NaN,2,1070,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 18:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1082,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 22:19,0,NaN,NaN,7,6,5,6,5,6,6,4,3,6,30,6,2,1,65,2,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1082,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1085,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1085,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1087,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:09,1,NaN,NaN,6,6,6,4,4,2,3,3,7,6,90,10,1,1,74,2,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1087,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1087,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 13:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1088,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 13:58,0,NaN,NaN,6,6,5,5,6,6,5,4,7,6,59,0,0,0,NaN,2,1088,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1101,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:16,0,NaN,NaN,6,7,6,6,5,5,5,6,5,5,30,8,0,0,50,2,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1101,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1101,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1102,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:43,0,NaN,NaN,6,7,6,3,4,3,3,3,2,6,40,10,0,0,63,2,1102,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1108,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:32,1,NaN,NaN,7,6,7,5,4,4,3,1,2,7,64,5,2,2,NaN,2,1108,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 22:10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1110,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 16:50,0,NaN,NaN,5,4,6,6,6,5,6,2,4,7,60,1,0,0,68,2,1110,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1120,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:33,1,NaN,5,6,6,6,2,3,5,5,4,2,6,100,15,2,1,86,2,1120,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:58,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1121,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:57,0,NaN,2,6,7,7,5,2,2,4,4,1,7,30,8,2,2,33,2,1121,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/20/0021 15:41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1123,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/19/0021 22:31,0,NaN,4,5,5,4,6,7,5,5,5,4,5,20,5,0,0,61,2,1123,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 15:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1127,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:58,1,NaN,5,5,6,6,3,4,4,5,4,2,5,10,5,1,1,70,2,1127,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1130,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1134,3
sept_2021_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:20,0,NaN,NaN,5,6,5,7,7,5,3,2,1,6,15,2,NaN,NaN,NaN,2,1134,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1135,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/15/0021 08:44,0,NaN,4,5,3,5,7,6,5,5,3,5,5,60,8,2,0,34,2,1135,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1136,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/15/0021 18:05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1137,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/15/0021 21:48,1,NaN,5,5,5,6,4,3,3,4,6,5,4,50,4,0,0,66,2,1137,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 15:19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1140,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 15:59,0,NaN,1,6,6,7,6,6,5,5,3,4,5,15,2,2,2,89,2,1140,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1148,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:57,0,NaN,4,6,2,4,5,5,1,2,2,1,2,21,10,1,0,86,2,1148,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 14:24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1152,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 14:24,0,NaN,NaN,5,4,5,6,6,6,3,6,6,4,90,20,0,0,50,2,1152,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1152,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1152,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1152,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1152,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 16:15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1160,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 16:21,1,NaN,NaN,5,5,6,4,4,4,6,5,2,4,40,10,0,0,79,2,1160,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1161,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 16:21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1164,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/14/0021 16:38,1,NaN,NaN,6,4,4,7,6,6,2,2,2,5,30,0.5,1,1,54,2,1164,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/16/0021 11:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1167,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/16/0021 11:44,0,NaN,1,6,5,6,6,4,4,4,3,3,6,30,4,0,0,NaN,2,1167,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/15/0021 06:07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1174,3
sept_2021_arm_1,5,NaN,NaN,NaN,12/15/0021 10:51,0,NaN,NaN,5,5,7,2,7,4,4,1,1,7,15,22,2,2,94,2,1174,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1184,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1184,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/14/0021 21:23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1185,3
sept_2021_arm_1,2,64,NaN,NaN,12/14/0021 21:23,0,NaN,NaN,6,6,5,7,7,6,3,5,4,5,25,10,3,3,NaN,2,1185,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1185,3
june_2022_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1185,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/19/0021 22:31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1191,3
phdx_study_enrollm_arm_1,NaN,NaN,NaN,NaN,12/18/0021 20:44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,1213,3
